# station: Waripathanchena Bridge
# unit_id: IEI
# device_key: 4lr2qrunqdk4
# type: river_level   region: galoya
# value unit: m   max_level_m: 6
# lat: 0   lon: 0
# source: rivernet.lk flood early-warning API (site-owner permission granted)
datetime_utc,datetime_local_530,value,received_at_utc,source
2026-08-30T05:05:00Z,2026-08-30 10:35:00,0.68,,chart
2026-08-30T05:06:00Z,2026-08-30 10:36:00,0.68,,chart
2026-08-30T05:07:00Z,2026-08-30 10:37:00,0.68,,chart
2026-08-30T05:08:00Z,2026-08-30 10:38:00,0.68,,chart
2026-08-30T05:09:00Z,2026-08-30 10:39:00,0.68,,chart
2026-08-30T05:10:00Z,2026-08-30 10:40:00,0.68,,chart
2026-08-30T05:11:00Z,2026-08-30 10:41:00,0.68,,chart
2026-08-30T05:12:00Z,2026-08-30 10:42:00,0.68,,chart
2026-08-30T05:13:00Z,2026-08-30 10:43:00,0.68,,chart
2026-08-30T05:14:00Z,2026-08-30 10:44:00,0.68,,chart
2026-08-30T05:15:00Z,2026-08-30 10:45:00,0.68,,chart
2026-08-30T05:16:00Z,2026-08-30 10:46:00,0.68,,chart
2026-08-30T05:17:00Z,2026-08-30 10:47:00,0.68,,chart
2026-08-30T05:18:00Z,2026-08-30 10:48:00,0.68,,chart
2026-08-30T05:19:00Z,2026-08-30 10:49:00,0.68,,chart
2026-08-30T05:20:00Z,2026-08-30 10:50:00,0.68,,chart
2026-08-30T05:21:00Z,2026-08-30 10:51:00,0.68,,chart
2026-08-30T05:22:00Z,2026-08-30 10:52:00,0.68,,chart
2026-08-30T05:23:00Z,2026-08-30 10:53:00,0.68,,chart
2026-08-30T05:24:00Z,2026-08-30 10:54:00,0.68,,chart
2026-08-30T05:25:00Z,2026-08-30 10:55:00,0.68,,chart
2026-08-30T05:26:00Z,2026-08-30 10:56:00,0.68,,chart
2026-08-30T05:27:00Z,2026-08-30 10:57:00,0.68,,chart
2026-08-30T05:28:00Z,2026-08-30 10:58:00,0.68,,chart
2026-08-30T05:29:00Z,2026-08-30 10:59:00,0.68,,chart
2026-08-30T05:30:00Z,2026-08-30 11:00:00,0.68,,chart
2026-08-30T05:31:00Z,2026-08-30 11:01:00,0.68,,chart
2026-08-30T05:32:00Z,2026-08-30 11:02:00,0.68,,chart
2026-08-30T05:33:00Z,2026-08-30 11:03:00,0.67,,chart
2026-08-30T05:34:00Z,2026-08-30 11:04:00,0.67,,chart
2026-08-30T05:35:00Z,2026-08-30 11:05:00,0.67,,chart
2026-08-30T05:36:00Z,2026-08-30 11:06:00,0.67,,chart
2026-08-30T05:37:00Z,2026-08-30 11:07:00,0.67,,chart
2026-08-30T05:38:00Z,2026-08-30 11:08:00,0.67,,chart
2026-08-30T05:39:00Z,2026-08-30 11:09:00,0.67,,chart
2026-08-30T05:40:00Z,2026-08-30 11:10:00,0.67,,chart
2026-08-30T05:41:00Z,2026-08-30 11:11:00,0.67,,chart
2026-08-30T05:42:00Z,2026-08-30 11:12:00,0.67,,chart
2026-08-30T05:43:00Z,2026-08-30 11:13:00,0.67,,chart
2026-08-30T05:44:00Z,2026-08-30 11:14:00,0.67,,chart
2026-08-30T05:45:00Z,2026-08-30 11:15:00,0.67,,chart
2026-08-30T05:46:00Z,2026-08-30 11:16:00,0.67,,chart
2026-08-30T05:47:00Z,2026-08-30 11:17:00,0.67,,chart
2026-08-30T05:48:00Z,2026-08-30 11:18:00,0.67,,chart
2026-08-30T05:49:00Z,2026-08-30 11:19:00,0.67,,chart
2026-08-30T05:50:00Z,2026-08-30 11:20:00,0.67,,chart
2026-08-30T05:51:00Z,2026-08-30 11:21:00,0.67,,chart
2026-08-30T05:52:00Z,2026-08-30 11:22:00,0.67,,chart
2026-08-30T05:53:00Z,2026-08-30 11:23:00,0.67,,chart
2026-08-30T05:54:00Z,2026-08-30 11:24:00,0.67,,chart
2026-08-30T05:55:00Z,2026-08-30 11:25:00,0.67,,chart
2026-08-30T05:56:00Z,2026-08-30 11:26:00,0.67,,chart
2026-08-30T05:57:00Z,2026-08-30 11:27:00,0.67,,chart
2026-08-30T05:58:00Z,2026-08-30 11:28:00,0.67,,chart
2026-08-30T05:59:00Z,2026-08-30 11:29:00,0.67,,chart
2026-08-30T06:00:00Z,2026-08-30 11:30:00,0.67,,chart
2026-08-30T06:01:00Z,2026-08-30 11:31:00,0.67,,chart
2026-08-30T06:02:00Z,2026-08-30 11:32:00,0.67,,chart
2026-08-30T06:03:00Z,2026-08-30 11:33:00,0.67,,chart
2026-08-30T06:04:00Z,2026-08-30 11:34:00,0.67,,chart
2026-08-30T06:05:00Z,2026-08-30 11:35:00,0.67,,chart
2026-08-30T06:06:00Z,2026-08-30 11:36:00,0.67,,chart
2026-08-30T06:07:00Z,2026-08-30 11:37:00,0.67,,chart
2026-08-30T06:08:00Z,2026-08-30 11:38:00,0.67,,chart
2026-08-30T06:09:00Z,2026-08-30 11:39:00,0.67,,chart
2026-08-30T06:10:00Z,2026-08-30 11:40:00,0.67,,chart
2026-08-30T06:11:00Z,2026-08-30 11:41:00,0.67,,chart
2026-08-30T06:12:00Z,2026-08-30 11:42:00,0.67,,chart
2026-08-30T06:13:00Z,2026-08-30 11:43:00,0.67,,chart
2026-08-30T06:14:00Z,2026-08-30 11:44:00,0.67,,chart
2026-08-30T06:15:00Z,2026-08-30 11:45:00,0.67,,chart
2026-08-30T06:16:00Z,2026-08-30 11:46:00,0.67,,chart
2026-08-30T06:17:00Z,2026-08-30 11:47:00,0.67,,chart
2026-08-30T06:18:00Z,2026-08-30 11:48:00,0.67,,chart
2026-08-30T06:19:00Z,2026-08-30 11:49:00,0.67,,chart
2026-08-30T06:20:00Z,2026-08-30 11:50:00,0.67,,chart
2026-08-30T06:21:00Z,2026-08-30 11:51:00,0.67,,chart
2026-08-30T06:22:00Z,2026-08-30 11:52:00,0.67,,chart
2026-08-30T06:23:00Z,2026-08-30 11:53:00,0.67,,chart
2026-08-30T06:24:00Z,2026-08-30 11:54:00,0.67,,chart
2026-08-30T06:25:00Z,2026-08-30 11:55:00,0.67,,chart
2026-08-30T06:26:00Z,2026-08-30 11:56:00,0.67,,chart
2026-08-30T06:27:00Z,2026-08-30 11:57:00,0.67,,chart
2026-08-30T06:28:00Z,2026-08-30 11:58:00,0.67,,chart
2026-08-30T06:29:00Z,2026-08-30 11:59:00,0.67,,chart
2026-08-30T06:30:00Z,2026-08-30 12:00:00,0.67,,chart
2026-08-30T06:31:00Z,2026-08-30 12:01:00,0.67,,chart
2026-08-30T06:32:00Z,2026-08-30 12:02:00,0.67,,chart
2026-08-30T06:33:00Z,2026-08-30 12:03:00,0.67,,chart
2026-08-30T06:34:00Z,2026-08-30 12:04:00,0.67,,chart
2026-08-30T06:35:00Z,2026-08-30 12:05:00,0.67,,chart
2026-08-30T06:36:00Z,2026-08-30 12:06:00,0.67,,chart
2026-08-30T06:37:00Z,2026-08-30 12:07:00,0.67,,chart
