# migrated: 2026-08-04 chart local-stamp -> true UTC (migrate.py)
# station: Kallaru Bridge - Marichukatti
# unit_id: IEF
# device_key: 1gklguljyqck
# type: river_rain   region: malwathu_oya
# value unit: mm   max_level_mm: 10
# lat: 8.69947234556033   lon: 80.33718577321542
# source: rivernet.lk flood early-warning API (site-owner permission granted)
datetime_utc,datetime_local_530,value,received_at_utc,source
2026-09-17T06:30:00Z,2026-09-17 12:00:00,0.0,,chart
2026-09-17T06:31:00Z,2026-09-17 12:01:00,0.0,,chart
2026-09-17T06:32:00Z,2026-09-17 12:02:00,0.0,,chart
2026-09-17T06:33:00Z,2026-09-17 12:03:00,0.0,,chart
2026-09-17T06:34:00Z,2026-09-17 12:04:00,0.0,,chart
2026-09-17T06:35:00Z,2026-09-17 12:05:00,0.0,,chart
2026-09-17T06:36:00Z,2026-09-17 12:06:00,0.0,,chart
2026-09-17T06:37:00Z,2026-09-17 12:07:00,0.0,,chart
2026-09-17T06:38:00Z,2026-09-17 12:08:00,0.0,,chart
2026-09-17T06:39:00Z,2026-09-17 12:09:00,0.0,,chart
2026-09-17T06:40:00Z,2026-09-17 12:10:00,0.0,,chart
2026-09-17T06:41:00Z,2026-09-17 12:11:00,0.0,,chart
2026-09-17T06:42:00Z,2026-09-17 12:12:00,0.0,,chart
2026-09-17T06:43:00Z,2026-09-17 12:13:00,0.0,,chart
2026-09-17T06:44:00Z,2026-09-17 12:14:00,0.0,,chart
2026-09-17T06:45:00Z,2026-09-17 12:15:00,0.0,,chart
2026-09-17T06:46:00Z,2026-09-17 12:16:00,0.0,,chart
2026-09-17T06:47:00Z,2026-09-17 12:17:00,0.0,,chart
2026-09-17T06:48:00Z,2026-09-17 12:18:00,0.0,,chart
2026-09-17T06:49:00Z,2026-09-17 12:19:00,0.0,,chart
2026-09-17T06:50:00Z,2026-09-17 12:20:00,0.0,,chart
2026-09-17T06:51:00Z,2026-09-17 12:21:00,0.0,,chart
2026-09-17T06:52:00Z,2026-09-17 12:22:00,0.0,,chart
2026-09-17T06:53:00Z,2026-09-17 12:23:00,0.0,,chart
2026-09-17T06:54:00Z,2026-09-17 12:24:00,0.0,,chart
2026-09-17T06:55:00Z,2026-09-17 12:25:00,0.0,,chart
2026-09-17T06:56:00Z,2026-09-17 12:26:00,0.0,,chart
2026-09-17T06:57:00Z,2026-09-17 12:27:00,0.0,,chart
2026-09-17T06:58:00Z,2026-09-17 12:28:00,0.0,,chart
2026-09-17T06:59:00Z,2026-09-17 12:29:00,0.0,,chart
2026-09-17T07:00:00Z,2026-09-17 12:30:00,0.0,,chart
2026-09-17T07:01:00Z,2026-09-17 12:31:00,0.0,,chart
2026-09-17T07:02:00Z,2026-09-17 12:32:00,0.0,,chart
2026-09-17T07:03:00Z,2026-09-17 12:33:00,0.0,,chart
2026-09-17T07:04:00Z,2026-09-17 12:34:00,0.0,,chart
2026-09-17T07:05:00Z,2026-09-17 12:35:00,0.0,,chart
2026-09-17T07:06:00Z,2026-09-17 12:36:00,0.0,,chart
2026-09-17T07:07:00Z,2026-09-17 12:37:00,0.0,,chart
2026-09-17T07:08:00Z,2026-09-17 12:38:00,0.0,,chart
2026-09-17T07:09:00Z,2026-09-17 12:39:00,0.0,,chart
2026-09-17T07:10:00Z,2026-09-17 12:40:00,0.0,,chart
2026-09-17T07:11:00Z,2026-09-17 12:41:00,0.0,,chart
2026-09-17T07:12:00Z,2026-09-17 12:42:00,0.0,,chart
2026-09-17T07:13:00Z,2026-09-17 12:43:00,0.0,,chart
2026-09-17T07:14:00Z,2026-09-17 12:44:00,0.0,,chart
2026-09-17T07:15:00Z,2026-09-17 12:45:00,0.0,,chart
2026-09-17T07:16:00Z,2026-09-17 12:46:00,0.0,,chart
2026-09-17T07:17:00Z,2026-09-17 12:47:00,0.0,,chart
2026-09-17T07:18:00Z,2026-09-17 12:48:00,0.0,,chart
2026-09-17T07:19:00Z,2026-09-17 12:49:00,0.0,,chart
2026-09-17T07:20:00Z,2026-09-17 12:50:00,0.0,,chart
2026-09-17T07:21:00Z,2026-09-17 12:51:00,0.0,,chart
2026-09-17T07:22:00Z,2026-09-17 12:52:00,0.0,,chart
2026-09-17T07:23:00Z,2026-09-17 12:53:00,0.0,,chart
2026-09-17T07:24:00Z,2026-09-17 12:54:00,0.0,,chart
2026-09-17T07:25:00Z,2026-09-17 12:55:00,0.0,,chart
2026-09-17T07:26:00Z,2026-09-17 12:56:00,0.0,,chart
2026-09-17T07:27:00Z,2026-09-17 12:57:00,0.0,,chart
2026-09-17T07:28:00Z,2026-09-17 12:58:00,0.0,,chart
2026-09-17T07:29:00Z,2026-09-17 12:59:00,0.0,,chart
2026-09-17T07:30:00Z,2026-09-17 13:00:00,0.0,,chart
2026-09-17T07:31:00Z,2026-09-17 13:01:00,0.0,,chart
2026-09-17T07:32:00Z,2026-09-17 13:02:00,0.0,,chart
2026-09-17T07:33:00Z,2026-09-17 13:03:00,0.0,,chart
2026-09-17T07:34:00Z,2026-09-17 13:04:00,0.0,,chart
2026-09-17T07:35:00Z,2026-09-17 13:05:00,0.0,,chart
2026-09-17T07:36:00Z,2026-09-17 13:06:00,0.0,,chart
2026-09-17T07:37:00Z,2026-09-17 13:07:00,0.0,,chart
2026-09-17T07:38:00Z,2026-09-17 13:08:00,0.0,,chart
2026-09-17T07:39:00Z,2026-09-17 13:09:00,0.0,,chart
2026-09-17T07:40:00Z,2026-09-17 13:10:00,0.0,,chart
2026-09-17T07:41:00Z,2026-09-17 13:11:00,0.0,,chart
2026-09-17T07:42:00Z,2026-09-17 13:12:00,0.0,,chart
2026-09-17T07:43:00Z,2026-09-17 13:13:00,0.0,,chart
2026-09-17T07:44:00Z,2026-09-17 13:14:00,0.0,,chart
2026-09-17T07:45:00Z,2026-09-17 13:15:00,0.0,,chart
2026-09-17T07:46:00Z,2026-09-17 13:16:00,0.0,,chart
2026-09-17T07:47:00Z,2026-09-17 13:17:00,0.0,,chart
2026-09-17T07:48:00Z,2026-09-17 13:18:00,0.0,,chart
2026-09-17T07:49:00Z,2026-09-17 13:19:00,0.0,,chart
2026-09-17T07:50:00Z,2026-09-17 13:20:00,0.0,,chart
2026-09-17T07:51:00Z,2026-09-17 13:21:00,0.0,,chart
2026-09-17T07:52:00Z,2026-09-17 13:22:00,0.0,,chart
